Matchup,TEX @ LAA
Pitcher,Jacob deGrom
Pitcher Team,TEX
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,118.2,486,0.229,0.281,0.385,0.156,1.13,17,1.29,6.2%,33.3%,29.6%,23.3%,17.1%,10.92,63.1%,6.1%,9.0%,45.2%,28.5%,19.1%,20.5%
vsLHB,71.1,286,0.216,0.270,0.387,0.171,1.04,11,1.39,5.6%,33.3%,29.7%,23.7%,16.4%,10.72,60.8%,6.3%,9.7%,50.3%,30.3%,19.6%,21.6%
vsRHB,47.0,200,0.247,0.297,0.382,0.134,1.28,6,1.15,7.0%,33.4%,29.5%,22.8%,18.1%,11.30,66.3%,5.8%,7.9%,37.8%,26.0%,18.2%,18.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Vaughn Grissom RHB,,+950,15,3.80,10,2,2,89.9,341.1,3,2,20.0%,20.0%,20.0%,30.0%,10.0%,74.0,45.5%,36.4%,27.3%,73.3%,40.0%,40.0%,50.0%,-,60.0%,40.0%,50.0%,10.0%,57.1%
Jose Siri RHB,—,N/A,20,2.80,10,1,1,85.2,261.5,3,2,20.0%,-,10.0%,40.0%,30.0%,74.5,45.5%,63.6%,36.4%,84.6%,60.0%,40.0%,25.0%,20.0%,20.0%,30.0%,60.0%,10.0%,25.0%
Mike Trout RHB,,+354,33,4.40,10,1,1,96.8,266.3,4,2,10.0%,-,10.0%,60.0%,40.0%,74.4,50.0%,64.3%,28.6%,100.0%,60.0%,40.0%,25.0%,20.0%,10.0%,10.0%,40.0%,50.0%,14.3%
Denzer Guzman RHB,—,N/A,13,3.20,10,0,0,80.4,301.7,2,0,-,-,10.0%,10.0%,20.0%,74.1,50.0%,20.0%,10.0%,100.0%,50.0%,40.0%,0.0%,10.0%,40.0%,40.0%,50.0%,10.0%,42.9%
Tyler Heineman SHB,,+1280,11,2.40,10,0,1,67.3,265.1,1,1,-,-,20.0%,10.0%,20.0%,64.5,-,41.7%,-,80.0%,30.0%,20.0%,0.0%,10.0%,40.0%,40.0%,30.0%,30.0%,55.6%
Adam Frazier LHB,—,N/A,10,2.00,10,0,0,82.3,253.4,0,0,-,-,30.0%,10.0%,20.0%,65.3,-,33.3%,-,85.7%,40.0%,20.0%,0.0%,20.0%,60.0%,60.0%,40.0%,-,33.3%
Oswald Peraza RHB,,+870,14,2.80,10,0,0,88.6,265.0,1,0,-,-,-,50.0%,20.0%,72.2,22.2%,33.3%,5.6%,94.7%,30.0%,20.0%,0.0%,10.0%,70.0%,30.0%,40.0%,30.0%,16.7%
Wade Meckler LHB,,+830,13,4.20,10,0,0,78.3,254.5,2,0,-,-,30.0%,20.0%,30.0%,70.3,7.1%,35.7%,-,93.3%,50.0%,20.0%,0.0%,30.0%,40.0%,40.0%,30.0%,30.0%,57.1%
Josh Lowe LHB,,+640,17,2.60,10,0,0,88.0,234.3,1,1,10.0%,-,30.0%,40.0%,40.0%,74.0,45.5%,27.3%,9.1%,95.7%,60.0%,30.0%,0.0%,30.0%,20.0%,40.0%,50.0%,10.0%,57.1%
Zach Neto RHB,,+484,25,4.40,10,0,1,86.9,227.7,3,1,-,-,-,30.0%,30.0%,71.1,16.7%,33.3%,8.3%,92.3%,50.0%,30.0%,0.0%,20.0%,20.0%,20.0%,10.0%,70.0%,100.0%
Nolan Schanuel LHB,,+920,16,4.20,10,0,0,87.7,266.5,3,1,-,-,30.0%,20.0%,60.0%,68.8,7.7%,53.8%,7.7%,100.0%,80.0%,40.0%,0.0%,40.0%,10.0%,30.0%,40.0%,30.0%,50.0%
Moisés Ballesteros LHB,,+630,18,3.80,10,0,0,88.6,291.4,2,2,10.0%,-,10.0%,60.0%,40.0%,74.8,54.5%,54.5%,45.5%,100.0%,40.0%,10.0%,0.0%,30.0%,60.0%,60.0%,40.0%,-,42.9%
Travis d'Arnaud RHB,—,N/A,4,2.20,7,0,1,94.8,300.5,2,1,28.6%,-,14.3%,57.1%,42.9%,67.7,-,70.0%,20.0%,100.0%,57.2%,42.9%,0.0%,14.3%,42.9%,14.3%,57.1%,28.6%,66.7%
