Matchup,ARI @ PIT
Pitcher,Mitch Keller
Pitcher Team,PIT
Opposing Team,ARI

",STATS",STRIKES,STATCAST

BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Corbin Carroll LHB,,+316,21.6,4.80,10,1,3,90.3,342.0,5,3,30.0%,20.0%,20.0%,50.0%,40.0%,75.3,45.5%,54.5%,27.3%,84.6%,60.0%,50.0%,20.0%,10.0%,40.0%,30.0%,40.0%,30.0%,50.0%
Ketel Marte SHB,,+313,23.1,4.40,10,0,0,93.3,308.8,3,1,-,-,10.0%,50.0%,20.0%,74.4,38.5%,61.5%,15.4%,92.9%,60.0%,40.0%,0.0%,20.0%,40.0%,30.0%,60.0%,10.0%,50.0%
Ryan Waldschmidt RHB,,+660,13.1,3.60,10,1,1,91.7,285.1,5,1,10.0%,10.0%,20.0%,40.0%,60.0%,72.6,27.3%,63.6%,36.4%,91.7%,90.0%,50.0%,20.0%,40.0%,10.0%,20.0%,70.0%,10.0%,37.5%
Adrian Del Castillo LHB,,+500,26.9,4.00,10,0,0,86.5,239.0,0,0,-,-,10.0%,20.0%,20.0%,72.0,21.1%,31.6%,10.5%,95.0%,40.0%,20.0%,0.0%,20.0%,40.0%,50.0%,20.0%,30.0%,12.5%
Gabriel Moreno RHB,,+507,13.2,4.80,10,0,0,90.3,265.2,2,1,-,-,10.0%,40.0%,50.0%,72.8,27.3%,72.7%,-,91.7%,60.0%,20.0%,0.0%,40.0%,40.0%,30.0%,20.0%,50.0%,25.0%
Geraldo Perdomo SHB,,+870,15.8,5.00,10,1,0,82.3,249.4,1,0,-,-,10.0%,10.0%,40.0%,66.9,-,46.2%,-,86.7%,70.0%,50.0%,0.0%,20.0%,30.0%,10.0%,30.0%,60.0%,0.0%
Ildemaro Vargas SHB,,+900,17.1,4.60,10,0,0,87.4,239.1,1,0,-,-,10.0%,40.0%,30.0%,71.0,6.7%,33.3%,13.3%,88.2%,50.0%,20.0%,0.0%,30.0%,50.0%,50.0%,20.0%,30.0%,22.2%
James McCann RHB,—,N/A,19.6,3.80,10,2,2,89.2,348.1,2,2,10.0%,10.0%,20.0%,50.0%,30.0%,73.6,35.7%,42.9%,21.4%,87.5%,30.0%,20.0%,100.0%,10.0%,70.0%,40.0%,30.0%,30.0%,37.5%
Jorge Barrosa SHB,—,N/A,20.3,2.20,10,0,1,81.2,329.6,4,0,-,-,20.0%,50.0%,10.0%,69.7,-,63.6%,18.2%,91.7%,40.0%,40.0%,0.0%,-,40.0%,50.0%,20.0%,30.0%,25.0%
Max Kepler LHB,,+390,30.6,3.20,10,0,1,88.2,257.2,4,1,-,-,40.0%,40.0%,20.0%,71.8,15.8%,31.6%,5.3%,90.5%,40.0%,30.0%,0.0%,10.0%,40.0%,50.0%,30.0%,20.0%,50.0%
Nolan Arenado RHB,,+478,26.8,3.80,10,1,1,84.9,181.8,1,1,10.0%,10.0%,30.0%,30.0%,40.0%,70.9,12.5%,31.2%,12.5%,94.1%,40.0%,20.0%,50.0%,20.0%,30.0%,60.0%,20.0%,20.0%,0.0%
Tim Tawa RHB,,+561,26.5,4.40,10,0,2,95.5,336.0,6,5,10.0%,-,20.0%,80.0%,60.0%,74.6,50.0%,75.0%,33.3%,85.7%,80.0%,60.0%,0.0%,20.0%,20.0%,40.0%,60.0%,-,44.4%
Tyler Locklear RHB,,+315,6.3,3.80,8,0,0,87.8,294.5,2,2,25.0%,-,-,50.0%,50.0%,72.1,40.0%,33.3%,20.0%,83.3%,50.0%,12.5%,0.0%,37.5%,50.0%,12.5%,87.5%,-,37.5%
