Matchup,STL @ CIN
Pitcher,Andre Pallante
Pitcher Team,STL
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,130.0,539,0.240,0.290,0.352,0.112,1.22,10,0.69,7.4%,21.4%,17.1%,14.7%,9.6%,6.37,62.4%,7.6%,5.5%,33.9%,17.5%,12.9%,11.0%
vsLHB,69.0,291,0.254,0.303,0.381,0.127,1.32,6,0.78,7.9%,20.6%,16.2%,15.1%,9.2%,6.13,61.5%,8.5%,6.8%,38.5%,17.2%,13.2%,11.3%
vsRHB,60.1,248,0.223,0.274,0.317,0.094,1.11,4,0.60,6.9%,22.2%,18.1%,14.4%,9.9%,6.71,63.5%,6.6%,3.9%,28.3%,17.8%,12.5%,10.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ke'Bryan Hayes RHB,—,N/A,30,2.40,10,2,2,96.4,318.1,5,4,30.0%,10.0%,20.0%,60.0%,80.0%,70.9,-,57.1%,42.9%,100.0%,90.0%,50.0%,40.0%,40.0%,-,20.0%,60.0%,20.0%,40.0%
Sal Stewart RHB,—,N/A,20,4.20,10,1,2,88.1,328.6,3,2,10.0%,10.0%,10.0%,30.0%,30.0%,71.6,9.1%,72.7%,18.2%,84.6%,50.0%,40.0%,25.0%,10.0%,50.0%,30.0%,30.0%,40.0%,71.4%
Eugenio Suarez RHB,—,N/A,28,4.20,10,1,1,88.2,301.1,3,1,10.0%,10.0%,40.0%,40.0%,50.0%,73.8,37.5%,25.0%,25.0%,100.0%,60.0%,30.0%,33.3%,30.0%,40.0%,70.0%,20.0%,10.0%,37.5%
Elly De La Cruz SHB,—,N/A,19,4.20,10,1,1,97.5,295.3,4,2,10.0%,-,-,60.0%,30.0%,76.8,80.0%,70.0%,40.0%,90.9%,60.0%,50.0%,20.0%,10.0%,40.0%,20.0%,30.0%,50.0%,57.1%
JJ Bleday LHB,—,N/A,22,4.20,10,0,0,86.7,216.7,4,2,-,-,40.0%,40.0%,-,73.8,35.7%,50.0%,14.3%,87.5%,50.0%,50.0%,0.0%,-,10.0%,50.0%,20.0%,30.0%,42.9%
Jose Trevino RHB,—,N/A,15,3.00,10,0,0,86.9,176.9,0,0,-,-,10.0%,40.0%,20.0%,67.1,-,50.0%,21.4%,87.5%,20.0%,-,-,20.0%,70.0%,30.0%,60.0%,10.0%,20.0%
Matt McLain RHB,—,N/A,23,3.80,10,0,1,82.0,245.5,1,1,10.0%,-,30.0%,40.0%,40.0%,70.2,-,41.7%,25.0%,92.3%,40.0%,30.0%,0.0%,10.0%,50.0%,50.0%,50.0%,-,0.0%
TJ Friedl LHB,—,N/A,14,2.60,10,0,0,87.9,210.7,1,0,-,-,20.0%,20.0%,-,72.0,8.3%,50.0%,-,100.0%,60.0%,60.0%,0.0%,-,20.0%,40.0%,20.0%,40.0%,14.3%
Noelvi Marte RHB,,N/A,17,2.80,10,0,0,93.8,267.0,1,0,-,-,10.0%,50.0%,10.0%,73.1,38.5%,61.5%,23.1%,92.9%,20.0%,10.0%,0.0%,10.0%,70.0%,70.0%,20.0%,10.0%,66.7%
Tyler Stephenson RHB,—,N/A,23,3.00,10,0,0,95.9,265.3,2,2,10.0%,-,-,70.0%,70.0%,69.8,-,75.0%,25.0%,100.0%,70.0%,30.0%,0.0%,40.0%,30.0%,10.0%,50.0%,40.0%,66.7%
Dane Myers RHB,—,N/A,10,3.60,10,0,0,86.7,236.2,1,0,-,-,-,30.0%,50.0%,71.6,16.7%,50.0%,-,92.3%,70.0%,20.0%,0.0%,50.0%,20.0%,-,30.0%,70.0%,50.0%
Héctor Rodríguez LHB,—,N/A,12,3.00,6,0,0,91.7,224.6,0,0,-,-,-,33.3%,-,76.0,50.0%,50.0%,12.5%,100.0%,16.7%,16.7%,0.0%,-,83.3%,50.0%,50.0%,-,33.3%
Michael Toglia SHB,—,N/A,-,2.60,1,0,0,98.5,-,0,0,-,-,-,100.0%,-,76.0,100.0%,100.0%,-,100.0%,-,-,-,-,100.0%,-,100.0%,-,100.0%
