Matchup,ATH @ KC
Pitcher,Daniel Lynch IV
Pitcher Team,KC
Opposing Team,ATH
Source,SyntheticGapFill

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,47.2,193,0.193,0.248,0.295,0.102,1.01,2,0.38,7.3%,28.8%,19.2%,20.8%,13.5%,6.99,56.5%,7.0%,5.0%,34.3%,24.3%,5.9%,11.4%
vsLHB,22.2,85,0.150,0.178,0.188,0.038,0.66,0,-,3.5%,28.7%,18.8%,23.5%,14.2%,6.35,50.6%,7.3%,4.7%,25.0%,21.9%,-,10.9%
vsRHB,25.0,108,0.229,0.303,0.385,0.156,1.32,2,0.72,10.2%,28.9%,19.4%,19.1%,13.1%,7.56,61.1%,6.9%,5.3%,42.1%,26.3%,10.0%,11.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Lawrence Butler LHB,,N/A,39,4.20,10,3,3,98.0,330.7,5,4,30.0%,20.0%,30.0%,70.0%,40.0%,75.2,56.2%,50.0%,37.5%,100.0%,80.0%,60.0%,50.0%,20.0%,20.0%,50.0%,20.0%,30.0%,70.0%
Jeff McNeil LHB,—,N/A,21,3.40,10,2,2,93.6,344.8,5,2,20.0%,20.0%,20.0%,30.0%,40.0%,70.9,5.6%,50.0%,16.7%,94.7%,60.0%,50.0%,40.0%,10.0%,40.0%,40.0%,60.0%,-,50.0%
Tommy White RHB,,N/A,14,3.40,10,2,2,87.0,289.1,4,2,20.0%,10.0%,10.0%,20.0%,20.0%,71.6,23.1%,38.5%,15.4%,81.2%,50.0%,40.0%,50.0%,10.0%,40.0%,30.0%,60.0%,10.0%,44.4%
Zack Gelof RHB,,N/A,31,4.40,10,2,2,87.8,259.5,2,2,20.0%,10.0%,20.0%,40.0%,40.0%,73.7,33.3%,33.3%,20.0%,93.8%,50.0%,20.0%,100.0%,30.0%,30.0%,30.0%,30.0%,40.0%,25.0%
Henry Bolte RHB,,N/A,20,4.40,10,0,0,90.0,266.8,1,0,-,-,10.0%,40.0%,20.0%,78.4,83.3%,33.3%,33.3%,100.0%,30.0%,10.0%,0.0%,20.0%,70.0%,30.0%,60.0%,10.0%,42.9%
Carlos Cortes LHB,—,N/A,27,3.80,10,0,0,87.2,277.9,2,1,-,-,-,30.0%,30.0%,70.4,10.0%,40.0%,20.0%,90.9%,60.0%,30.0%,0.0%,30.0%,40.0%,30.0%,40.0%,30.0%,12.5%
Jonah Heim SHB,,N/A,10,3.40,10,0,0,89.0,242.1,3,2,-,-,20.0%,30.0%,40.0%,69.3,-,35.3%,11.8%,89.5%,50.0%,30.0%,0.0%,20.0%,30.0%,40.0%,40.0%,20.0%,22.2%
Donovan Walton LHB,—,N/A,21,3.60,10,0,1,94.4,304.1,3,3,10.0%,-,10.0%,40.0%,30.0%,67.3,4.5%,45.5%,4.5%,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,40.0%,50.0%,10.0%,66.7%
Alika Williams RHB,,N/A,13,3.20,10,0,0,83.6,247.5,1,1,-,-,-,20.0%,20.0%,70.2,6.2%,31.2%,6.2%,94.1%,30.0%,10.0%,0.0%,20.0%,60.0%,60.0%,40.0%,-,57.1%
Darell Hernaiz RHB,,N/A,15,3.40,10,0,0,84.8,304.3,2,2,-,-,-,30.0%,20.0%,68.1,-,35.7%,14.3%,100.0%,30.0%,10.0%,0.0%,20.0%,70.0%,20.0%,60.0%,20.0%,30.0%
Max Muncy RHB,,N/A,28,2.80,10,0,2,93.6,258.8,4,1,10.0%,10.0%,20.0%,40.0%,40.0%,73.8,43.8%,37.5%,25.0%,100.0%,50.0%,10.0%,0.0%,40.0%,30.0%,40.0%,30.0%,30.0%,33.3%
Jacob Wilson RHB,,N/A,16,3.40,10,0,0,83.7,247.5,4,0,-,-,20.0%,10.0%,30.0%,67.9,-,42.9%,7.1%,100.0%,50.0%,40.0%,0.0%,10.0%,30.0%,40.0%,40.0%,20.0%,44.4%
Brian Serven RHB,,N/A,-,3.80,7,0,0,89.9,268.0,1,0,-,-,14.3%,28.6%,28.6%,69.2,10.0%,50.0%,10.0%,100.0%,42.9%,14.3%,0.0%,28.6%,57.1%,57.1%,14.3%,28.6%,14.3%
